IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA
1008301,1925,Jakie May,CIN,29,8,9,2.1,3.87,36,12,7,1,2,,137.1,597,146,74,59,3,45,,7,4,0,74,,,,,,,,,,,,4.85,2.95,1.64,9.57,0.2,0.268,1.39,0.306,0.64,3.45,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,84,,0.124,0.075,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,-0.3,-0.5,-0.9,29 - 29,0.049,,,,,,,3.61,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,103.0,168.0,92.0,37.0,94.0,95.0,103.0,98.0,175,104,,,,,,,,,,,,,,,,,,0,,,
1013501,1925,Rube Walberg,PHA,28,8,14,2.1,3.99,53,20,7,0,7,,191.2,829,197,99,85,11,77,,2,5,2,82,,,,,,,,,,,,3.85,3.62,1.06,9.25,0.52,0.263,1.43,0.283,0.679,4.23,,,,,,,,,,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,95,,0.099,0.09300000000000001,,,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,0.7,0.1,0.8,28 - 28,0.006,,,,,,,4.12,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,102.0,139.0,91.0,118.0,93.0,94.0,96.0,104.0,145,105,,,,,,,,,,,,,,,,,,0,,,
1007156,1925,Ray Kremer,PIT,32,17,8,2.0,3.69,40,27,14,0,2,,214.2,914,232,106,88,19,47,,9,3,0,62,,,,,,,,,,,,2.6,1.97,1.32,9.73,0.8,0.27,1.3,0.274,0.696,4.46,,,,,,,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,103,,0.068,0.051,,,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1.4,0.5,1.9,32 - 32,0.016,,,,,,,3.99,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,69.0,135.0,94.0,151.0,95.0,89.0,92.0,107.0,96,71,,,,,,,,,,,,,,,,,,0,,,
1004609,1925,Joe Genewich,BSN,28,12,10,2.0,3.99,34,21,10,0,0,,169.0,727,185,87,75,4,41,,6,3,0,34,,,,,,,,,,,,1.81,2.18,0.83,9.85,0.21,0.272,1.34,0.282,0.64,3.85,,,,,,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,95,,0.047,0.055999999999999994,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.8,-0.7,0.1,28 - 28,-0.01,,,,,,,4.31,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,76.0,85.0,95.0,40.0,96.0,91.0,95.0,98.0,66,78,,,,,,,,,,,,,,,,,,0,,,
1009485,1925,Art Nehf,NYG,32,11,9,2.0,3.77,29,20,8,1,1,,155.0,683,193,86,65,7,50,,1,1,0,63,,,,,,,,,,,,3.66,2.9,1.26,11.21,0.41,0.305,1.57,0.331,0.675,3.87,,,,,,,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,93,,0.092,0.073,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,-1.6,1.1,-0.5,32 - 32,0.019,,,,,,,3.96,0.17600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,101.0,129.0,108.0,77.0,107.0,107.0,111.0,103.0,130,101,,,,,,,,,,,,,,,,,,0,,,
1011825,1925,Bob Shawkey,NYY,34,6,14,2.0,4.11,33,20,9,1,0,,186.0,802,209,101,85,12,67,,5,4,0,81,,,,,,,,,,,,3.92,3.24,1.21,10.11,0.58,0.286,1.48,0.309,0.6809999999999999,4.24,,,,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,99,,0.10099999999999999,0.084,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,-0.7,1.0,0.3,34 - 34,0.017,,,,,,,3.98,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,92.0,157.0,99.0,133.0,101.0,97.0,105.0,104.0,148,94,,,,,,,,,,,,,,,,,,0,,,
1014328,1925,Emil Yde,PIT,25,17,9,1.9,4.13,33,28,13,0,0,,207.0,914,254,125,95,11,75,,2,3,1,41,,,,,,,,,,,,1.78,3.26,0.55,11.04,0.48,0.303,1.59,0.31,0.653,4.52,,,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,104,,0.045,0.08199999999999999,,,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,-0.8,0.6,-0.2,25 - 25,-0.037000000000000005,,,,,,,4.64,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,114.0,56.0,107.0,91.0,107.0,108.0,104.0,100.0,63,113,,,,,,,,,,,,,,,,,,0,,,
1012288,1925,Allen Sothoron,STL,32,10,10,1.9,4.05,28,23,8,2,0,,155.2,700,173,86,70,7,63,,6,4,0,67,,,,,,,,,,,,3.87,3.64,1.06,10.0,0.4,0.274,1.52,0.298,0.672,4.16,,,,,,,,,,,,,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,97,,0.096,0.09,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,-0.1,0.1,0.0,32 - 32,0.006,,,,,,,4.12,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,127.0,109.0,97.0,77.0,96.0,103.0,100.0,103.0,135,124,,,,,,,,,,,,,,,,,,0,,,
1012570,1925,Lil Stoner,DET,26,10,9,1.9,4.26,34,18,8,0,1,,152.0,665,166,79,72,6,53,,9,4,0,51,,,,,,,,,,,,3.02,3.14,0.96,9.83,0.36,0.275,1.44,0.293,0.679,4.17,,,,,,,,,,,,,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,95,,0.077,0.08,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.1,0.4,0.5,26 - 26,-0.003,,,,,,,4.23,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,89.0,125.0,96.0,81.0,98.0,94.0,99.0,104.0,112,90,,,,,,,,,,,,,,,,,,0,,,
1001754,1925,Joe Bush,SLB,32,14,14,1.8,5.09,33,28,15,2,0,,208.2,935,230,129,118,18,91,,2,4,0,63,,,,,,,,,,,,2.72,3.92,0.69,9.92,0.78,0.273,1.54,0.279,0.6509999999999999,4.96,,,,,,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,107,,0.067,0.09699999999999999,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,1.0,-0.6,0.4,32 - 32,-0.03,,,,,,,4.55,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,111.0,90.0,97.0,178.0,97.0,101.0,94.0,100.0,99,110,,,,,,,,,,,,,,,,,,0,,,
1006708,1925,Benn Karr,CLE,31,11,12,1.8,4.78,32,24,12,1,0,,197.2,898,248,127,105,8,80,,6,4,0,41,,,,,,,,,,,,1.87,3.64,0.51,11.29,0.36,0.305,1.66,0.315,0.6409999999999999,4.52,,,,,,,,,,,,,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,103,,0.046,0.08900000000000001,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.1,0.2,-0.9,31 - 31,-0.043,,,,,,,4.71,0.14400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,103.0,67.0,111.0,83.0,108.0,109.0,106.0,98.0,67,100,,,,,,,,,,,,,,,,,,0,,,
1008998,1925,Clarence Mitchell,PHI,34,10,17,1.8,5.28,32,26,12,1,1,,199.1,882,245,130,117,23,51,,5,4,0,46,,,,,,,,,,,,2.08,2.3,0.9,11.06,1.04,0.297,1.48,0.293,0.636,4.99,,,,,,,,,,,,,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,106,,0.052000000000000005,0.057999999999999996,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,0.2,-0.3,-0.1,34 - 34,-0.006,,,,,,,4.26,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,80.0,92.0,107.0,197.0,104.0,101.0,99.0,97.0,74,80,,,,,,,,,,,,,,,,,,0,,,
1006718,1925,Tony Kaufmann,CHC,24,13,13,1.7,4.5,31,23,14,2,2,,196.0,856,221,107,98,9,77,,7,0,0,49,,,,,,,,,,,,2.25,3.54,0.64,10.15,0.41,0.286,1.52,0.297,0.677,4.49,,,,,,,,,,,,,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,105,,0.057,0.09,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0.0,0.8,0.8,24 - 24,-0.033,,,,,,,4.58,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,124.0,65.0,98.0,78.0,101.0,104.0,100.0,104.0,81,124,,,,,,,,,,,,,,,,,,0,,,
1001752,1925,Guy Bush,CHC,23,6,13,1.7,4.3,42,15,5,0,4,,182.0,790,213,102,87,15,52,,3,1,0,76,,,,,,,,,,,,3.76,2.57,1.46,10.53,0.74,0.29,1.46,0.307,0.672,4.25,,,,,,,,,,,,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99,,0.096,0.066,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,-0.5,0.6,0.0,23 - 23,0.03,,,,,,,3.83,0.18100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,90.0,150.0,102.0,141.0,102.0,99.0,104.0,103.0,136,91,,,,,,,,,,,,,,,,,,0,,,
1000855,1925,Larry Benton,BSN,27,14,7,1.6,3.09,31,21,16,2,1,,183.1,773,170,72,63,6,70,,2,2,0,49,,,,,,,,,,,,2.41,3.44,0.7,8.35,0.29,0.243,1.31,0.254,0.728,4.18,,,,,,,,,,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,103,,0.063,0.091,,,-1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,2.4,0.7,3.1,27 - 27,-0.027000000000000003,,,,,,,4.52,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,120.0,72.0,81.0,56.0,85.0,89.0,86.0,111.0,90,125,,,,,,,,,,,,,,,,,,0,,,
1005061,1925,Burleigh Grimes,BRO,31,12,19,1.6,5.04,33,31,19,0,0,,246.2,1129,305,164,138,15,102,,7,8,0,73,,,,,,,,,,,,2.66,3.72,0.72,11.13,0.55,0.299,1.65,0.311,0.636,4.63,,,,,,,,,,,,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,110,,0.065,0.09,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-1.0,-0.3,-1.3,31 - 31,-0.026000000000000002,,,,,,,4.5,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,130.0,73.0,108.0,104.0,105.0,112.0,105.0,97.0,91,125,,,,,,,,,,,,,,,,,,0,,,
1000566,1925,Jesse Barnes,BSN,32,11,16,1.6,4.53,32,28,17,0,0,,216.1,956,255,127,109,14,63,,1,4,0,55,,,,,,,,,,,,2.29,2.62,0.87,10.61,0.58,0.286,1.47,0.293,0.6409999999999999,4.33,,,,,,,,,,,,,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,107,,0.057999999999999996,0.066,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.3,-0.6,-0.3,32 - 32,-0.008,,,,,,,4.29,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,92.0,89.0,102.0,110.0,101.0,100.0,99.0,98.0,81,91,,,,,,,,,,,,,,,,,,0,,,
1011813,1925,Joe Shaute,CLE,25,4,12,1.6,5.43,26,17,10,1,4,,131.0,590,160,91,79,6,44,,1,2,0,34,,,,,,,,,,,,2.34,3.02,0.77,10.99,0.41,0.294,1.56,0.305,0.58,4.21,,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,96,,0.057999999999999996,0.075,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.4,-1.3,-1.6,25 - 25,-0.017,,,,,,,4.4,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,85.0,101.0,108.0,94.0,104.0,102.0,103.0,89.0,85,84,,,,,,,,,,,,,,,,,,0,,,
1013355,1925,Elam Vangilder,SLB,29,14,8,1.5,4.7,52,16,4,1,6,,193.1,876,225,127,101,11,92,,6,4,0,61,,,,,,,,,,,,2.84,4.28,0.66,10.47,0.51,0.289,1.64,0.303,0.637,4.74,,,,,,,,,,,,,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,102,,0.07,0.105,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.4,-0.3,-0.7,29 - 29,-0.035,,,,,,,4.62,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,121.0,86.0,103.0,117.0,102.0,107.0,102.0,98.0,102,118,,,,,,,,,,,,,,,,,,0,,,
1002602,1925,Wilbur Cooper,CHC,33,12,14,1.4,4.28,32,26,13,0,0,,212.1,936,249,115,101,18,61,,4,1,0,41,,,,,,,,,,,,1.74,2.59,0.67,10.55,0.76,0.286,1.46,0.284,0.6890000000000001,4.74,,,,,,,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,110,,0.044000000000000004,0.065,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,0.8,0.7,1.5,33 - 33,-0.021,,,,,,,4.45,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,90.0,69.0,102.0,145.0,101.0,99.0,96.0,106.0,62,90,,,,,,,,,,,,,,,,,,0,,,
1001038,1925,Sheriff Blake,CHC,25,10,18,1.4,4.86,36,31,14,0,2,,231.1,1046,260,144,125,17,114,,5,3,0,93,,,,,,,,,,,,3.62,4.44,0.82,10.12,0.66,0.28,1.62,0.297,0.662,4.8,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,112,,0.08900000000000001,0.109,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.0,0.1,0.0,25 - 25,-0.02,,,,,,,4.43,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,155.0,84.0,98.0,125.0,99.0,110.0,100.0,101.0,126,150,,,,,,,,,,,,,,,,,,0,,,
1003045,1925,Dixie Davis,SLB,34,12,7,1.3,4.59,35,23,9,0,1,,180.1,832,192,121,92,10,106,,6,6,1,58,,,,,,,,,,,,2.89,5.29,0.55,9.58,0.5,0.267,1.65,0.279,0.631,5.05,,,,,,,,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,109,,0.07,0.127,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8,-1.1,-0.3,34 - 34,-0.057999999999999996,,,,,,,4.88,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,150.0,71.0,94.0,114.0,95.0,108.0,94.0,97.0,102,144,,,,,,,,,,,,,,,,,,0,,,
1010810,1925,Art Reinhart,STL,26,11,5,1.3,3.05,20,16,15,1,0,,144.2,610,149,61,49,7,47,,4,1,0,26,,,,,,,,,,,,1.62,2.92,0.55,9.27,0.44,0.267,1.35,0.27,0.731,4.43,,,,,,,,,,,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,104,,0.043,0.077,,,-1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,1.2,1.2,2.3,26 - 26,-0.034,,,,,,,4.6,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,102.0,57.0,90.0,83.0,94.0,92.0,91.0,112.0,60,106,,,,,,,,,,,,,,,,,,0,,,
1005099,1925,Lefty Grove,PHA,25,10,12,1.3,4.75,45,18,5,0,1,,197.0,908,207,120,104,11,131,,5,9,0,116,,,,,,,,,,,,5.3,5.98,0.89,9.46,0.5,0.268,1.72,0.304,0.6809999999999999,4.73,,,,,,,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,106,,0.128,0.14400000000000002,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,-0.4,0.5,0.1,25 - 25,-0.017,,,,,,,4.39,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,169.0,115.0,93.0,115.0,95.0,112.0,103.0,104.0,187,163,,,,,,,,,,,,,,,,,,0,,,
