IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1012309,1912,Tris Speaker,BOS,24,153,580,675,222,147,53,12,10,136,90,82,,,6,,7,,52,,0.383,,,,,,,,,,,0.121,,,0.464,0.567,1.031,0.184,,,,,,,,,,0.483,73.6,154,73.8,8.0,20.6,-3.8,104.7,10.6,,7.4,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,4.1,,24 - 24,77.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,146.0,,136.0,158.0,214.0,,,,,,,,,,,,,,,,,,,0,,,,,,10.6
1002378,1912,Ty Cobb,DET,25,140,553,609,226,166,30,23,7,120,83,43,,,5,,8,,61,,0.409,,,,,,,,,,,0.071,,,0.456,0.584,1.04,0.175,,,,,,,,,,0.485,67.5,140,64.7,2.0,18.6,-3.5,90.0,9.1,,8.0,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,6.5,,25 - 25,71.2,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,85.0,,134.0,163.0,203.0,,,,,,,,,,,,,,,,,,,0,,,,,,9.1
1006301,1912,Joe Jackson,CLE,22,154,572,653,226,153,44,26,3,121,90,54,,,12,,15,,35,,0.395,,,,,,,,,,,0.083,,,0.458,0.579,1.036,0.184,,,,,,,,,,0.483,71.4,150,68.3,6.0,20.0,-6.9,90.4,9.1,,7.4,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,1.1,,22 - 22,69.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,100.0,,134.0,161.0,213.0,,,,,,,,,,,,,,,,,,,0,,,,,,9.1
1000453,1912,Frank Baker,PHA,26,149,577,644,200,129,40,21,10,116,130,50,,,6,,11,,40,,0.347,,,,,,,,,,,0.078,,,0.404,0.541,0.945,0.194,,,,,,,,,,0.441,50.0,127,51.7,9.0,19.7,4.6,89.9,9.1,,7.7,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,3.0,,26 - 26,54.8,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,94.0,,119.0,151.0,225.0,,,,,,,,,,,,,,,,,,,0,,,,,,9.1
1013485,1912,Honus Wagner,PIT,38,145,558,634,181,119,35,20,7,91,102,59,,38.0,6,,11,,26,,0.324,,,,,,,,,,,0.09300000000000001,0.06,1.55,0.395,0.496,0.891,0.172,0.339,,,,,,,,,0.419,38.9,115,33.0,20.0,19.4,8.8,83.9,8.5,,6.8,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,0.3,,38 - 38,33.2,2.4,,,,,,,,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,107.0,69.0,113.0,130.0,170.0,111.0,,,,,,,,,,,,,,,,,,0,,,,,,8.5
1002451,1912,Eddie Collins,PHA,25,153,543,673,189,153,25,11,0,137,64,101,,,0,,29,,63,,0.348,,,,,,,,,,,0.15,,,0.45,0.435,0.885,0.087,,,,,,,,,,0.428,46.0,127,47.8,6.0,20.6,0.0,82.1,8.3,,7.8,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.8,,25 - 25,53.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,181.0,,132.0,121.0,100.0,,,,,,,,,,,,,,,,,,,0,,,,,,8.3
1014444,1912,Heinie Zimmerman,CHC,25,145,557,619,207,138,41,14,14,95,99,38,,60.0,6,,18,,23,,0.372,,,,,,,,,,,0.061,0.09699999999999999,0.63,0.418,0.571,0.989,0.199,0.4,,,,,,,,,0.461,57.2,131,50.9,0.0,18.9,3.1,75.0,7.6,,6.6,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,-0.3,,25 - 25,50.6,2.4,,,,,,,,0.18100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,71.0,111.0,119.0,150.0,197.0,131.0,,,,,,,,,,,,,,,,,,0,,,,,,7.6
1003876,1912,Johnny Evers,CHC,30,143,478,568,163,128,23,11,1,73,63,74,,18.0,2,,14,,16,,0.341,,,,,,,,,,,0.13,0.032,4.11,0.431,0.441,0.873,0.1,0.353,,,,,,,,,0.42,35.3,103,29.5,13.0,17.4,0.0,59.8,6.0,,5.9,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,-2.3,,30 - 30,27.2,2.2,,,,,,,,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,150.0,36.0,123.0,116.0,99.0,116.0,,,,,,,,,,,,,,,,,,0,,,,,,6.0
1003467,1912,Larry Doyle,NYG,25,143,558,629,184,133,33,8,10,98,90,56,,20.0,2,,13,,36,,0.33,,,,,,,,,,,0.08900000000000001,0.032,2.8,0.393,0.471,0.864,0.142,0.33,,,,,,,,,0.41,34.2,110,28.4,5.0,19.2,0.0,57.1,5.8,,6.5,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.1,,25 - 25,30.5,2.4,,,,,,,,0.13699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,103.0,37.0,112.0,124.0,140.0,108.0,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1004528,1912,Larry Gardner,BOS,26,143,517,590,163,118,24,18,3,88,86,56,,,1,,16,,25,,0.315,,,,,,,,,,,0.095,,,0.383,0.449,0.832,0.133,,,,,,,,,,0.395,25.6,96,25.8,7.0,18.0,4.4,57.2,5.8,,7.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,0.3,,26 - 26,26.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,114.0,,112.0,125.0,155.0,,,,,,,,,,,,,,,,,,,0,,,,,,5.8
