IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1013485,1908,Honus Wagner,PIT,34,151,568,641,201,133,39,19,10,100,109,54,,,5,,14,,53,,0.354,,,,,,,,,,,0.084,,,0.415,0.542,0.957,0.188,,,,,,,,,,0.459,65.5,125,60.7,1.0,16.7,9.3,95.8,11.8,,7.6,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,5.9,,34 - 34,66.6,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,120,,134,171,265,,,,,,,,,,,,,,,,,,,0,,,,,,11.8
1013075,1908,Joe Tinker,CHC,27,157,548,609,146,104,22,14,6,67,68,32,,,0,,29,,30,,0.266,,,,,,,,,,,0.053,,,0.307,0.391,0.697,0.124,,,,,,,,,,0.338,16.0,73,11.7,23.0,15.9,9.7,65.0,7.5,,7.2,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,2.6,,27 - 27,14.3,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,75,,100,123,174,,,,,,,,,,,,,,,,,,,0,,,,,,7.5
1007259,1908,Nap Lajoie,CLE,33,157,581,667,168,128,32,6,2,77,74,47,,,9,,30,,15,,0.289,,,,,,,,,,,0.07,,,0.352,0.375,0.727,0.086,,,,,,,,,,0.355,24.7,87,22.5,20.0,17.4,0.0,60.7,7.0,,5.0,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,-1.5,,33 - 33,20.9,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,110,,116,120,129,,,,,,,,,,,,,,,,,,,0,,,,,,7.0
1003380,1908,Mike Donlin,NYG,30,155,593,654,198,153,26,13,6,71,106,23,,,5,,33,,30,,0.334,,,,,,,,,,,0.035,,,0.364,0.452,0.816,0.118,,,,,,,,,,0.394,40.1,101,35.1,6.0,17.1,-7.7,54.3,6.6,,6.3,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,1.5,,30 - 30,36.6,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,50,,118,142,166,,,,,,,,,,,,,,,,,,,0,,,,,,6.6
1002378,1908,Ty Cobb,DET,21,150,581,635,188,128,36,20,4,88,108,34,,,6,,14,,39,,0.324,,,,,,,,,,,0.054000000000000006,,,0.367,0.475,0.842,0.151,,,,,,,,,,0.405,43.5,103,38.8,-3.0,16.6,-7.4,50.9,6.4,,7.5,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.4,3.6,,21 - 21,42.4,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,83,,121,152,227,,,,,,,,,,,,,,,,,,,0,,,,,,6.4
1008573,1908,Matty McIntyre,DET,28,151,569,672,168,131,24,13,0,105,28,83,,,7,,13,,20,,0.295,,,,,,,,,,,0.124,,,0.392,0.383,0.775,0.088,,,,,,,,,,0.38,35.1,98,30.1,8.0,17.5,-7.5,49.2,5.9,,6.8,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-1.5,,28 - 28,28.7,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,193,,129,123,132,,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1003876,1908,Johnny Evers,CHC,26,126,416,509,125,100,19,6,0,83,37,66,,,5,,22,,36,,0.3,,,,,,,,,,,0.13,,,0.402,0.375,0.777,0.075,,,,,,,,,,0.382,27.5,75,23.9,6.0,13.3,0.0,47.8,5.8,,6.9,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,,26 - 26,26.9,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,185,,131,118,105,,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1013542,1908,Bobby Wallace,SLB,34,137,487,560,123,94,24,4,1,59,60,52,,,2,,19,,5,,0.253,,,,,,,,,,,0.09300000000000001,,,0.327,0.324,0.652,0.072,,,,,,,,,,0.322,8.8,61,8.2,17.0,14.6,8.5,47.6,5.5,,4.2,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,-2.7,,34 - 34,5.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,145,,108,104,108,,,,,,,,,,,,,,,,,,,0,,,,,,5.5
1001396,1908,Roger Bresnahan,NYG,29,140,449,562,127,98,25,3,1,70,54,83,,,6,,24,,14,,0.283,,,,,,,,,,,0.14800000000000002,,,0.401,0.359,0.76,0.076,,,,,,,,,,0.377,28.4,81,24.1,1.0,14.7,4.3,44.2,5.4,,4.5,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,-1.8,,29 - 29,22.3,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,211,,130,113,106,,,,,,,,,,,,,,,,,,,0,,,,,,5.4
1007684,1908,Hans Lobert,CIN,26,155,570,650,167,128,17,18,4,71,63,46,,,2,,32,,47,,0.293,,,,,,,,,,,0.071,,,0.348,0.407,0.755,0.114,,,,,,,,,,0.366,28.4,89,22.6,-10.0,17.0,4.2,41.0,5.3,,7.2,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.8,5.1,,26 - 26,27.6,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,101,,113,128,160,,,,,,,,,,,,,,,,,,,0,,,,,,5.3
1007965,1908,Sherry Magee,PHI,23,143,508,587,144,96,30,16,2,79,57,49,,,11,,19,,40,,0.283,,,,,,,,,,,0.083,,,0.359,0.417,0.776,0.134,,,,,,,,,,0.377,29.8,84,26.3,2.0,15.3,-7.0,42.7,5.2,,7.8,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0,4.1,,23 - 23,30.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,119,,116,131,188,,,,,,,,,,,,,,,,,,,0,,,,,,5.2
1002748,1908,Sam Crawford,DET,28,152,591,654,184,128,33,16,7,102,80,37,,,3,,23,,15,,0.311,,,,,,,,,,,0.057,,,0.355,0.457,0.812,0.146,,,,,,,,,,0.392,39.3,100,34.5,-9.0,17.1,-3.8,39.9,5.1,,6.9,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.8,-1.2,,28 - 28,33.3,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,88,,117,146,218,,,,,,,,,,,,,,,,,,,0,,,,,,5.1
1007428,1908,Tommy Leach,PIT,30,152,583,666,151,106,24,16,5,93,41,54,,,2,,27,,24,,0.259,,,,,,,,,,,0.081,,,0.324,0.381,0.705,0.122,,,,,,,,,,0.344,19.7,82,14.7,1.0,17.4,4.6,40.8,5.0,,7.3,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,0.8,,30 - 30,15.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,116,,105,120,171,,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1006555,1908,Fielder Jones,CHW,36,149,529,651,134,115,11,7,1,92,50,86,,,8,,28,,26,,0.253,,,,,,,,,,,0.132,,,0.366,0.306,0.672,0.053,,,,,,,,,,0.337,16.7,77,17.5,8.0,17.0,-3.7,41.2,4.9,,6.3,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,0.0,,36 - 36,17.6,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,206,,121,98,79,,,,,,,,,,,,,,,,,,,0,,,,,,4.9
1004642,1908,Doc Gessler,BOS,27,128,435,507,134,104,13,14,3,55,63,51,,,11,,10,,19,,0.308,,,,,,,,,,,0.10099999999999999,,,0.394,0.423,0.817,0.115,,,,,,,,,,0.398,32.3,79,29.6,0.0,13.2,-6.2,38.2,4.7,,6.2,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,-0.3,,27 - 27,29.3,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,157,,130,135,172,,,,,,,,,,,,,,,,,,,0,,,,,,4.7
1002280,1908,Fred Clarke,PIT,35,151,551,644,146,111,18,15,2,83,53,65,,,6,,22,,24,,0.265,,,,,,,,,,,0.10099999999999999,,,0.349,0.363,0.712,0.098,,,,,,,,,,0.349,21.4,81,16.6,12.0,16.8,-7.4,40.4,4.7,,6.9,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,0.3,,35 - 35,16.9,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,144,,113,114,138,,,,,,,,,,,,,,,,,,,0,,,,,,4.7
1001422,1908,Al Bridwell,NYG,24,147,467,545,133,118,14,1,0,53,46,52,,,6,,20,,20,,0.285,,,,,,,,,,,0.095,,,0.364,0.319,0.683,0.034,,,,,,,,,,0.339,14.4,65,10.2,4.0,14.2,9.1,39.0,4.7,,3.9,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,-0.3,,24 - 24,9.8,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,136,,118,100,48,,,,,,,,,,,,,,,,,,,0,,,,,,4.7
1012564,1908,George Stone,SLB,31,148,588,659,165,131,21,8,5,89,31,55,,,3,,13,,20,,0.281,,,,,,,,,,,0.083,,,0.345,0.369,0.714,0.088,,,,,,,,,,0.35,22.0,83,21.2,4.0,17.2,-7.3,36.8,4.5,,5.9,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3,-0.7,,31 - 31,20.6,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,130,,114,118,133,,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1003248,1908,Art Devlin,NYG,28,157,534,629,135,111,18,4,2,59,45,62,,,14,,19,,19,,0.253,,,,,,,,,,,0.099,,,0.346,0.313,0.659,0.06,,,,,,,,,,0.329,12.8,71,7.9,6.0,16.4,4.8,36.5,4.4,,4.6,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,-0.8,,28 - 28,7.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,141,,112,98,84,,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1009397,1908,Red Murray,STL,24,154,593,642,167,126,19,15,7,64,62,37,,,8,,4,,48,,0.282,,,,,,,,,,,0.057999999999999996,,,0.332,0.4,0.732,0.118,,,,,,,,,,0.356,24.0,84,20.1,-7.0,16.8,-5.4,31.9,4.1,,7.1,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.4,5.4,,24 - 24,25.4,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,82,,108,126,166,,,,,,,,,,,,,,,,,,,0,,,,,,4.1
1002924,1908,Bill Dahlen,BSN,38,144,524,588,125,97,23,2,3,50,48,35,,,8,,21,,10,,0.239,,,,,,,,,,,0.06,,,0.296,0.307,0.604,0.069,,,,,,,,,,0.298,0.6,55,-6.1,18.0,15.3,8.9,36.7,4.1,,3.8,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,-1.5,,38 - 38,-7.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,85,,96,97,97,,,,,,,,,,,,,,,,,,,0,,,,,,4.1
1012584,1908,George Stovall,CLE,30,138,534,584,156,119,29,6,2,71,45,17,,,2,,31,,14,,0.292,,,,,,,,,,,0.028999999999999998,,,0.316,0.38,0.697,0.088,,,,,,,,,,0.337,14.9,69,13.0,8.0,15.2,-4.1,33.6,4.0,,5.7,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,-0.6,,30 - 30,12.4,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,45,,104,122,132,,,,,,,,,,,,,,,,,,,0,,,,,,4.0
1001356,1908,Kitty Bransfield,PHI,33,144,527,568,160,125,25,7,3,53,71,23,,,2,,16,,30,,0.304,,,,,,,,,,,0.04,,,0.335,0.395,0.73,0.091,,,,,,,,,,0.354,20.4,73,17.0,0.0,14.8,-4.4,31.6,3.9,,5.9,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4,2.3,,33 - 33,19.3,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,58,,109,124,128,,,,,,,,,,,,,,,,,,,0,,,,,,3.9
1002131,1908,Frank Chance,CHC,31,129,452,513,123,90,27,4,2,65,55,37,,,8,,16,,27,,0.272,,,,,,,,,,,0.07200000000000001,,,0.338,0.363,0.701,0.091,,,,,,,,,,0.344,15.2,63,11.6,8.0,13.4,-3.9,32.9,3.9,,6.2,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,2.1,,31 - 31,13.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,103,,110,114,128,,,,,,,,,,,,,,,,,,,0,,,,,,3.9
