IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1013485,1906,Honus Wagner,PIT,32,142,516,590,175,126,38,9,2,103,71,58,,,10,,6,,53,,0.339,,,,,,,,,,,0.098,,,0.416,0.459,0.875,0.12,,,,,,,,,,0.424,45.3,104,41.2,10.0,16.1,8.4,83.4,9.6,,7.5,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,5.5,,32 - 32,46.7,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,126,,130,143.0,173.0,,,,,,,,,,,,,,,,,,,0,,,,,,9.6
1007259,1906,Nap Lajoie,CLE,31,152,602,655,214,157,48,9,0,88,91,30,,,6,,17,,20,,0.355,,,,,,,,,,,0.046,,,0.392,0.465,0.857,0.11,,,,,,,,,,0.413,45.6,110,42.9,20.0,17.9,0.9,83.3,9.4,,5.7,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,-1.1,,31 - 31,41.8,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,71,,126,142.0,153.0,,,,,,,,,,,,,,,,,,,0,,,,,,9.4
1012564,1906,George Stone,SLB,29,154,581,658,208,157,25,20,6,91,71,52,,,7,,18,,35,,0.358,,,,,,,,,,,0.079,,,0.417,0.501,0.918,0.143,,,,,,,,,,0.441,58.0,123,56.6,6.0,18.0,-7.6,77.0,8.9,,6.8,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,1.3,,29 - 29,57.9,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,123,,134,153.0,199.0,,,,,,,,,,,,,,,,,,,0,,,,,,8.9
1013233,1906,Terry Turner,CLE,25,147,584,643,170,134,27,7,2,85,62,35,,,6,,18,,27,,0.291,,,,,,,,,,,0.054000000000000006,,,0.338,0.372,0.709,0.08,,,,,,,,,,0.346,16.6,80,13.9,34.0,17.6,9.1,78.0,8.6,,6.2,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1,0.8,,25 - 25,14.7,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,85,,108,113.0,112.0,,,,,,,,,,,,,,,,,,,0,,,,,,8.6
1003248,1906,Art Devlin,NYG,26,148,498,591,149,116,23,8,2,76,65,74,,,6,,13,,54,,0.299,,,,,,,,,,,0.125,,,0.396,0.39,0.786,0.09,,,,,,,,,,0.386,30.9,89,26.4,15.0,16.2,4.6,70.0,8.0,,6.9,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,5.6,,26 - 26,32.1,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,161,,124,121.0,130.0,,,,,,,,,,,,,,,,,,,0,,,,,,8.0
1002131,1906,Frank Chance,CHC,29,136,474,574,151,114,24,10,3,103,71,70,,,12,,18,,57,,0.319,,,,,,,,,,,0.122,,,0.419,0.43,0.849,0.112,,,,,,,,,,0.415,40.6,97,36.4,11.0,15.7,-4.2,67.2,7.7,,8.0,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,6.2,,29 - 29,42.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,156,,131,134.0,161.0,,,,,,,,,,,,,,,,,,,0,,,,,,7.7
1012466,1906,Harry Steinfeldt,CHC,28,151,539,625,176,136,27,10,3,81,83,47,,,14,,25,,29,,0.327,,,,,,,,,,,0.075,,,0.395,0.43,0.825,0.104,,,,,,,,,,0.402,38.8,101,34.2,6.0,17.1,4.6,64.9,7.5,,6.3,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,0.6,,28 - 28,34.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,96,,124,134.0,150.0,,,,,,,,,,,,,,,,,,,0,,,,,,7.5
1004158,1906,Elmer Flick,CLE,30,157,624,700,194,137,34,22,1,98,62,54,,,7,,15,,39,,0.311,,,,,,,,,,,0.077,,,0.372,0.441,0.813,0.13,,,,,,,,,,0.392,39.3,109,36.5,2.0,19.2,-5.3,57.8,6.7,,7.3,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3,2.6,,30 - 30,39.1,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,120,,119,135.0,181.0,,,,,,,,,,,,,,,,,,,0,,,,,,6.7
1007830,1906,Harry Lumley,BRO,25,133,484,554,157,113,23,12,9,72,61,48,,,1,,21,,35,,0.324,,,,,,,,,,,0.087,,,0.386,0.477,0.864,0.153,,,,,,,,,,0.417,39.9,95,38.6,3.0,15.2,-6.5,55.1,6.4,,7.0,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5,2.7,,25 - 25,41.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,111,,121,148.0,221.0,,,,,,,,,,,,,,,,,,,0,,,,,,6.4
1003049,1906,George Davis,CHW,35,133,484,541,134,102,26,6,0,63,80,41,,,4,,12,,27,,0.277,,,,,,,,,,,0.076,,,0.338,0.355,0.694,0.079,,,,,,,,,,0.34,11.9,65,11.9,16.0,14.8,8.0,54.4,6.1,,6.0,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,1.5,,35 - 35,13.4,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,118,,109,108.0,109.0,,,,,,,,,,,,,,,,,,,0,,,,,,6.1
1007965,1906,Sherry Magee,PHI,21,154,563,630,159,109,36,8,6,77,67,52,,,5,,10,,55,,0.282,,,,,,,,,,,0.083,,,0.348,0.407,0.755,0.124,,,,,,,,,,0.368,25.3,88,21.9,10.0,17.2,-7.6,50.5,5.7,,6.8,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,6.6,,21 - 21,28.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,106,,109,126.0,179.0,,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1013542,1906,Bobby Wallace,SLB,32,139,476,551,123,93,21,7,2,64,67,58,,,4,,13,,24,,0.258,,,,,,,,,,,0.105,,,0.344,0.345,0.688,0.086,,,,,,,,,,0.34,12.3,67,11.1,11.0,15.1,8.5,48.7,5.5,,6.0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,0.7,,32 - 32,11.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,164,,110,105.0,120.0,,,,,,,,,,,,,,,,,,,0,,,,,,5.5
1003053,1906,Harry Davis,PHA,32,145,551,614,161,100,42,7,12,94,96,49,,,5,,9,,23,,0.292,,,,,,,,,,,0.08,,,0.355,0.459,0.815,0.167,,,,,,,,,,0.394,35.3,96,30.9,-3.0,16.8,-4.5,43.2,5.1,,6.2,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.5,0.5,,32 - 32,31.4,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,124,,114,140.0,233.0,,,,,,,,,,,,,,,,,,,0,,,,,,5.1
1001396,1906,Roger Bresnahan,NYG,27,124,405,506,114,88,22,4,0,69,43,81,,,15,,5,,25,,0.281,,,,,,,,,,,0.16,,,0.419,0.356,0.775,0.074,,,,,,,,,,0.388,27.1,77,23.3,-1.0,13.8,1.4,39.6,4.7,,5.5,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.2,,27 - 27,23.4,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,205,,131,110.0,107.0,,,,,,,,,,,,,,,,,,,0,,,,,,4.7
1012599,1906,Sammy Strang,NYG,29,113,313,376,100,76,16,4,4,50,49,54,,,2,,7,,21,,0.319,,,,,,,,,,,0.14400000000000002,,,0.423,0.435,0.857,0.115,,,,,,,,,,0.419,27.6,65,24.7,3.0,10.3,-1.2,38.9,4.5,,5.6,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.7,,29 - 29,25.5,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,184,,132,135.0,166.0,,,,,,,,,,,,,,,,,,,0,,,,,,4.5
