IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1000512,1959,Ernie Banks,CHC,28,155,589,671,179,103,25,6,45,97,143,64,20,72,7,9,2,18,2,4,0.304,,,,,,,,,,,0.095,0.107,0.89,0.374,0.596,0.97,0.292,0.279,,,,,,,,,0.409,47.6,125,40.0,23.0,19.8,9.4,94.4,9.7,,3.2,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,-1.0,,28 - 28,39.0,3.2,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,109.0,88.0,111.0,143.0,197.0,97.0,,,,,,,,,,,,,,,,,,0,,,,,,9.7
1008236,1959,Eddie Mathews,MIL,27,148,594,682,182,112,16,8,46,118,114,80,2,71,3,2,3,6,2,1,0.306,,,,,,,,,,,0.11699999999999999,0.10400000000000001,1.13,0.39,0.593,0.983,0.286,0.284,,,,,,,,,0.426,57.5,136,56.8,-2.0,20.1,1.8,80.3,8.3,,4.4,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.3,,27 - 27,57.0,3.3,,,,,,,,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,134.0,86.0,116.0,142.0,194.0,99.0,,,,,,,,,,,,,,,,,,0,,,,,,8.3
1000001,1959,Hank Aaron,MIL,25,154,629,693,223,131,46,7,39,116,123,51,17,54,4,9,0,19,8,0,0.355,,,,,,,,,,,0.07400000000000001,0.078,0.94,0.401,0.636,1.037,0.281,0.338,,,,,,,,,0.44,66.1,145,65.3,-5.0,20.5,-6.7,79.2,8.2,,5.5,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.7,1.8,,25 - 25,67.1,3.4,,,,,,,,0.20800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,84.0,64.0,119.0,152.0,190.0,118.0,,,,,,,,,,,,,,,,,,0,,,,,,8.2
1008315,1959,Willie Mays,SFG,28,151,575,648,180,98,43,5,34,125,104,65,9,58,2,6,0,11,27,4,0.313,,,,,,,,,,,0.1,0.09,1.12,0.381,0.583,0.964,0.27,0.299,,,,,,,,,0.413,48.2,122,42.4,4.0,19.1,-0.9,71.8,7.4,,6.8,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,4.0,,28 - 28,46.4,3.1,,,,,,,,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,115.0,74.0,113.0,139.0,182.0,104.0,,,,,,,,,,,,,,,,,,0,,,,,,7.4
1008082,1959,Mickey Mantle,NYY,27,144,541,639,154,96,23,4,31,104,75,93,6,126,2,2,1,7,21,3,0.285,,,,,,,,,,,0.146,0.19699999999999998,0.74,0.39,0.514,0.904,0.229,0.319,,,,,,,,,0.396,39.0,112,39.5,4.0,18.9,-0.9,64.1,6.6,,5.9,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.3,,27 - 27,42.8,-0.7,,,,,,,,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,158.0,169.0,118.0,129.0,167.0,116.0,,,,,,,,,,,,,,,,,,0,,,,,,6.6
1006678,1959,Al Kaline,DET,24,136,511,595,167,119,19,2,27,86,94,72,12,42,4,6,2,11,10,4,0.327,,,,,,,,,,,0.121,0.071,1.71,0.41,0.53,0.94,0.204,0.313,,,,,,,,,0.408,41.7,110,36.7,7.0,17.6,-1.4,59.8,6.2,,3.9,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,0.6,,24 - 24,37.3,-0.7,,,,,,,,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,131.0,61.0,124.0,133.0,148.0,114.0,,,,,,,,,,,,,,,,,,0,,,,,,6.2
1014357,1959,Eddie Yost,DET,32,148,521,675,145,105,19,0,21,115,61,135,1,77,12,3,4,6,9,2,0.278,,,,,,,,,,,0.2,0.114,1.75,0.435,0.436,0.871,0.157,0.291,,,,,,,,,0.398,42.0,119,36.3,1.0,19.9,1.7,59.6,6.2,,3.7,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,1.4,,32 - 32,37.6,-0.7,,,,,,,,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,217.0,98.0,131.0,110.0,114.0,106.0,,,,,,,,,,,,,,,,,,0,,,,,,6.2
1004281,1959,Nellie Fox,CHW,31,156,624,716,191,149,34,6,2,84,70,71,8,13,7,5,9,6,5,6,0.306,,,,,,,,,,,0.099,0.018000000000000002,5.46,0.38,0.389,0.77,0.083,0.308,,,,,,,,,0.346,15.1,97,13.2,21.0,21.1,4.8,58.3,6.0,,3.6,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,-1.1,,31 - 31,12.1,-0.8,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,108.0,16.0,115.0,98.0,61.0,112.0,,,,,,,,,,,,,,,,,,0,,,,,,6.0
1001283,1959,Ken Boyer,STL,28,149,563,633,174,123,18,5,28,86,94,67,7,77,2,1,0,7,12,6,0.309,,,,,,,,,,,0.106,0.122,0.87,0.384,0.508,0.892,0.199,0.318,,,,,,,,,0.391,36.0,109,24.9,8.0,18.7,2.0,56.9,5.9,,4.7,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.2,,28 - 28,25.1,3.1,,,,,,,,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,121.0,100.0,114.0,122.0,135.0,111.0,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1011066,1959,Frank Robinson,CIN,23,146,540,626,168,97,31,4,36,106,125,69,9,93,8,9,0,16,18,8,0.311,,,,,,,,,,,0.11,0.149,0.74,0.391,0.583,0.975,0.272,0.314,,,,,,,,,0.418,48.6,120,38.9,0.0,18.5,-8.3,52.7,5.5,,5.4,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.3,0.6,,23 - 23,39.5,3.0,,,,,,,,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,126.0,122.0,116.0,140.0,184.0,110.0,,,,,,,,,,,,,,,,,,0,,,,,,5.5
